Emotion,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Negative,Positive,Word,Number of Records
sadness, anger,,, fear,, sadness,,, negative,,confinement,1
sadness, anger,,, fear,, sadness,,, negative,,conflict,1
sadness, anger,,, fear,, sadness,,, negative,,constraint,1
sadness, anger,,, fear,, sadness,,, negative,,crazy,1
sadness, anger,,, fear,, sadness,,, negative,,cross,1
sadness, anger,,, fear,, sadness,,, negative,,cursed,1
sadness, anger,,, fear,, sadness,,, negative,,damnation,1
sadness, anger,,, fear,, sadness,,, negative,,darkness,1
sadness, anger,,, fear,, sadness,,, negative,,dashed,1
sadness, anger,,, fear,, sadness,,, negative,,delusion,1
sadness, anger,,, fear,, sadness,,, negative,,deportation,1
sadness, anger,,, fear,, sadness,,, negative,,depressed,1
sadness, anger,,, fear,, sadness,,, negative,,destroyed,1
sadness, anger,,, fear,, sadness,,, negative,,destroying,1
sadness, anger,,, fear,, sadness,,, negative,,devastate,1
sadness, anger,,, fear,, sadness,,, negative,,difficulty,1
sadness, anger,,, fear,, sadness,,, negative,,disastrous,1
sadness, anger,,, fear,, sadness,,, negative,,dispossessed,1
sadness, anger,,, fear,, sadness,,, negative,,domination,1
sadness, anger,,, fear,, sadness,,, negative,,encumbrance,1
sadness, anger,,, fear,, sadness,,, negative,,enmity,1
sadness, anger,,, fear,, sadness,,, negative,,executioner,1
sadness, anger,,, fear,, sadness,,, negative,,exile,1
sadness, anger,,, fear,, sadness,,, negative,,fatal,1
sadness, anger,,, fear,, sadness,,, negative,,frightful,1
sadness, anger,,, fear,, sadness,,, negative,,fury,1
sadness, anger,,, fear,, sadness,,, negative,,gallows,1
sadness, anger,,, fear,, sadness,,, negative,,grievous,1
sadness, anger,,, fear,, sadness,,, negative,,halter,1
sadness, anger,,, fear,, sadness,,, negative,,hurt,1
sadness, anger,,, fear,, sadness,,, negative,,hurting,1
sadness, anger,,, fear,, sadness,,, negative,,impotence,1
sadness, anger,,, fear,, sadness,,, negative,,inequality,1
sadness, anger,,, fear,, sadness,,, negative,,inflict,1
sadness, anger,,, fear,, sadness,,, negative,,injure,1
sadness, anger,,, fear,, sadness,,, negative,,injurious,1
sadness, anger,,, fear,, sadness,,, negative,,injury,1
sadness, anger,,, fear,, sadness,,, negative,,insecure,1
sadness, anger,,, fear,, sadness,,, negative,,invader,1
sadness, anger,,, fear,, sadness,,, negative,,irreconcilable,1
sadness, anger,,, fear,, sadness,,, negative,,killing,1
sadness, anger,,, fear,, sadness,,, negative,,leukemia,1
sadness, anger,,, fear,, sadness,,, negative,,loss,1
sadness, anger,,, fear,, sadness,,, negative,,loss,1
sadness, anger,,, fear,, sadness,,, negative,,militia,1
sadness, anger,,, fear,, sadness,,, negative,,mortality,1
sadness, anger,,, fear,, sadness,,, negative,,mournful,1
sadness, anger,,, fear,, sadness,,, negative,,nether,1
sadness, anger,,, fear,, sadness,,, negative,,obliterate,1
sadness, anger,,, fear,, sadness,,, negative,,obstacle,1
sadness, anger,,, fear,, sadness,,, negative,,oppressor,1
sadness, anger,,, fear,, sadness,,, negative,,penalty,1
sadness, anger,,, fear,, sadness,,, negative,,pernicious,1
sadness, anger,,, fear,, sadness,,, negative,,pessimism,1
sadness, anger,,, fear,, sadness,,, negative,,prison,1
sadness, anger,,, fear,, sadness,,, negative,,prosecute,1
sadness, anger,,, fear,, sadness,,, negative,,psychosis,1
sadness, anger,,, fear,, sadness,,, negative,,punishing,1
sadness, anger,,, fear,, sadness,,, negative,,punitive,1
sadness, anger,,, fear,, sadness,,, negative,,rating,1
sadness, anger,,, fear,, sadness,,, negative,,ravenous,1
sadness, anger,,, fear,, sadness,,, negative,,reject,1
sadness, anger,,, fear,, sadness,,, negative,,rejects,1
sadness, anger,,, fear,, sadness,,, negative,,remove,1
sadness, anger,,, fear,, sadness,,, negative,,reprisal,1
sadness, anger,,, fear,, sadness,,, negative,,resisting,1
sadness, anger,,, fear,, sadness,,, negative,,restriction,1
sadness, anger,,, fear,, sadness,,, negative,,retribution,1
sadness, anger,,, fear,, sadness,,, negative,,revolver,1
sadness, anger,,, fear,, sadness,,, negative,,rheumatism,1
sadness, anger,,, fear,, sadness,,, negative,,scarcity,1
sadness, anger,,, fear,, sadness,,, negative,,scourge,1
sadness, anger,,, fear,, sadness,,, negative,,scrapie,1
sadness, anger,,, fear,, sadness,,, negative,,shortage,1
sadness, anger,,, fear,, sadness,,, negative,,skid,1
sadness, anger,,, fear,, sadness,,, negative,,slave,1
sadness, anger,,, fear,, sadness,,, negative,,smite,1
sadness, anger,,, fear,, sadness,,, negative,,spank,1
sadness, anger,,, fear,, sadness,,, negative,,steal,1
sadness, anger,,, fear,, sadness,,, negative,,stifled,1
sadness, anger,,, fear,, sadness,,, negative,,struggle,1
sadness, anger,,, fear,, sadness,,, negative,,suicide,1
sadness, anger,,, fear,, sadness,,, negative,,suppress,1
sadness, anger,,, fear,, sadness,,, negative,,taunt,1
sadness, anger,,, fear,, sadness,,, negative,,terrorize,1
sadness, anger,,, fear,, sadness,,, negative,,thresh,1
sadness, anger,,, fear,, sadness,,, negative,,torment,1
sadness, anger,,, fear,, sadness,,, negative,,traumatic,1
sadness, anger,,, fear,, sadness,,, negative,,turmoil,1
sadness, anger,,, fear,, sadness,,, negative,,upheaval,1
sadness, anger,,, fear,, sadness,,, negative,,vendetta,1
sadness, anger,,, fear,, sadness,,, negative,,victim,1
sadness, anger,,, fear,, sadness,,, negative,,violence,1
sadness, anger,,, fear,, sadness,,, negative,,warfare,1
sadness, anger,,, fear,, sadness,,, negative,,witchcraft,1
sadness, anger,,, fear,, sadness,,, negative,,wound,1
sadness, anger,,, fear,, sadness,,, negative,,wrecked,1
sadness, anger,,, fear,, sadness,,, negative,,wrongly,1
anger, anger,,, fear,, sadness,, trust, negative,,execution,1
anger, anger,,, fear,, sadness,, trust, negative,,theocratic,1
fear, anger,,, fear,, sadness,, trust, negative,,execution,1
fear, anger,,, fear,, sadness,, trust, negative,,theocratic,1
negative, anger,,, fear,, sadness,, trust, negative,,execution,1
negative, anger,,, fear,, sadness,, trust, negative,,theocratic,1
sadness, anger,,, fear,, sadness,, trust, negative,,execution,1
sadness, anger,,, fear,, sadness,, trust, negative,,theocratic,1
trust, anger,,, fear,, sadness,, trust, negative,,execution,1
trust, anger,,, fear,, sadness,, trust, negative,,theocratic,1
anger, anger,,, fear,, sadness, surprise,, negative,,abandonment,1
anger, anger,,, fear,, sadness, surprise,, negative,,bomb,1
anger, anger,,, fear,, sadness, surprise,, negative,,defy,1
anger, anger,,, fear,, sadness, surprise,, negative,,devastation,1
anger, anger,,, fear,, sadness, surprise,, negative,,dissolution,1
anger, anger,,, fear,, sadness, surprise,, negative,,disturbance,1
anger, anger,,, fear,, sadness, surprise,, negative,,earthquake,1
anger, anger,,, fear,, sadness, surprise,, negative,,explode,1
anger, anger,,, fear,, sadness, surprise,, negative,,invade,1
anger, anger,,, fear,, sadness, surprise,, negative,,kidnap,1
anger, anger,,, fear,, sadness, surprise,, negative,,paralyzed,1
anger, anger,,, fear,, sadness, surprise,, negative,,punch,1
anger, anger,,, fear,, sadness, surprise,, negative,,shatter,1
anger, anger,,, fear,, sadness, surprise,, negative,,shell,1
anger, anger,,, fear,, sadness, surprise,, negative,,shot,1
anger, anger,,, fear,, sadness, surprise,, negative,,shriek,1
anger, anger,,, fear,, sadness, surprise,, negative,,stab,1
anger, anger,,, fear,, sadness, surprise,, negative,,treachery,1
anger, anger,,, fear,, sadness, surprise,, negative,,violation,1
fear, anger,,, fear,, sadness, surprise,, negative,,abandonment,1
fear, anger,,, fear,, sadness, surprise,, negative,,bomb,1
fear, anger,,, fear,, sadness, surprise,, negative,,defy,1
fear, anger,,, fear,, sadness, surprise,, negative,,devastation,1
fear, anger,,, fear,, sadness, surprise,, negative,,dissolution,1
fear, anger,,, fear,, sadness, surprise,, negative,,disturbance,1
fear, anger,,, fear,, sadness, surprise,, negative,,earthquake,1
fear, anger,,, fear,, sadness, surprise,, negative,,explode,1
fear, anger,,, fear,, sadness, surprise,, negative,,invade,1
fear, anger,,, fear,, sadness, surprise,, negative,,kidnap,1
fear, anger,,, fear,, sadness, surprise,, negative,,paralyzed,1
fear, anger,,, fear,, sadness, surprise,, negative,,punch,1
fear, anger,,, fear,, sadness, surprise,, negative,,shatter,1
fear, anger,,, fear,, sadness, surprise,, negative,,shell,1
fear, anger,,, fear,, sadness, surprise,, negative,,shot,1
fear, anger,,, fear,, sadness, surprise,, negative,,shriek,1
fear, anger,,, fear,, sadness, surprise,, negative,,stab,1
fear, anger,,, fear,, sadness, surprise,, negative,,treachery,1
fear, anger,,, fear,, sadness, surprise,, negative,,violation,1
negative, anger,,, fear,, sadness, surprise,, negative,,abandonment,1
negative, anger,,, fear,, sadness, surprise,, negative,,bomb,1
negative, anger,,, fear,, sadness, surprise,, negative,,defy,1
negative, anger,,, fear,, sadness, surprise,, negative,,devastation,1
negative, anger,,, fear,, sadness, surprise,, negative,,dissolution,1
negative, anger,,, fear,, sadness, surprise,, negative,,disturbance,1
negative, anger,,, fear,, sadness, surprise,, negative,,earthquake,1
negative, anger,,, fear,, sadness, surprise,, negative,,explode,1
negative, anger,,, fear,, sadness, surprise,, negative,,invade,1
negative, anger,,, fear,, sadness, surprise,, negative,,kidnap,1
negative, anger,,, fear,, sadness, surprise,, negative,,paralyzed,1
negative, anger,,, fear,, sadness, surprise,, negative,,punch,1
negative, anger,,, fear,, sadness, surprise,, negative,,shatter,1
negative, anger,,, fear,, sadness, surprise,, negative,,shell,1
negative, anger,,, fear,, sadness, surprise,, negative,,shot,1
negative, anger,,, fear,, sadness, surprise,, negative,,shriek,1
negative, anger,,, fear,, sadness, surprise,, negative,,stab,1
negative, anger,,, fear,, sadness, surprise,, negative,,treachery,1
negative, anger,,, fear,, sadness, surprise,, negative,,violation,1
sadness, anger,,, fear,, sadness, surprise,, negative,,abandonment,1
sadness, anger,,, fear,, sadness, surprise,, negative,,bomb,1
sadness, anger,,, fear,, sadness, surprise,, negative,,defy,1
sadness, anger,,, fear,, sadness, surprise,, negative,,devastation,1
sadness, anger,,, fear,, sadness, surprise,, negative,,dissolution,1
sadness, anger,,, fear,, sadness, surprise,, negative,,disturbance,1
sadness, anger,,, fear,, sadness, surprise,, negative,,earthquake,1
sadness, anger,,, fear,, sadness, surprise,, negative,,explode,1
sadness, anger,,, fear,, sadness, surprise,, negative,,invade,1
sadness, anger,,, fear,, sadness, surprise,, negative,,kidnap,1
sadness, anger,,, fear,, sadness, surprise,, negative,,paralyzed,1
sadness, anger,,, fear,, sadness, surprise,, negative,,punch,1
sadness, anger,,, fear,, sadness, surprise,, negative,,shatter,1
sadness, anger,,, fear,, sadness, surprise,, negative,,shell,1
sadness, anger,,, fear,, sadness, surprise,, negative,,shot,1
sadness, anger,,, fear,, sadness, surprise,, negative,,shriek,1
sadness, anger,,, fear,, sadness, surprise,, negative,,stab,1
sadness, anger,,, fear,, sadness, surprise,, negative,,treachery,1
sadness, anger,,, fear,, sadness, surprise,, negative,,violation,1
surprise, anger,,, fear,, sadness, surprise,, negative,,abandonment,1
surprise, anger,,, fear,, sadness, surprise,, negative,,bomb,1
surprise, anger,,, fear,, sadness, surprise,, negative,,defy,1
surprise, anger,,, fear,, sadness, surprise,, negative,,devastation,1
surprise, anger,,, fear,, sadness, surprise,, negative,,dissolution,1
surprise, anger,,, fear,, sadness, surprise,, negative,,disturbance,1
surprise, anger,,, fear,, sadness, surprise,, negative,,earthquake,1
surprise, anger,,, fear,, sadness, surprise,, negative,,explode,1
surprise, anger,,, fear,, sadness, surprise,, negative,,invade,1
surprise, anger,,, fear,, sadness, surprise,, negative,,kidnap,1
surprise, anger,,, fear,, sadness, surprise,, negative,,paralyzed,1
surprise, anger,,, fear,, sadness, surprise,, negative,,punch,1
surprise, anger,,, fear,, sadness, surprise,, negative,,shatter,1
surprise, anger,,, fear,, sadness, surprise,, negative,,shell,1
surprise, anger,,, fear,, sadness, surprise,, negative,,shot,1
surprise, anger,,, fear,, sadness, surprise,, negative,,shriek,1
surprise, anger,,, fear,, sadness, surprise,, negative,,stab,1
surprise, anger,,, fear,, sadness, surprise,, negative,,treachery,1
surprise, anger,,, fear,, sadness, surprise,, negative,,violation,1
anger, anger,,, fear,,,,, negative, positive,armed,1
anger, anger,,, fear,,,,, negative, positive,dominate,1
anger, anger,,, fear,,,,, negative, positive,enforce,1
fear, anger,,, fear,,,,, negative, positive,armed,1
fear, anger,,, fear,,,,, negative, positive,dominate,1
fear, anger,,, fear,,,,, negative, positive,enforce,1
negative, anger,,, fear,,,,, negative, positive,armed,1
negative, anger,,, fear,,,,, negative, positive,dominate,1
negative, anger,,, fear,,,,, negative, positive,enforce,1
positive, anger,,, fear,,,,, negative, positive,armed,1
positive, anger,,, fear,,,,, negative, positive,dominate,1
positive, anger,,, fear,,,,, negative, positive,enforce,1
anger, anger,,, fear,, sadness,,, negative, positive,mug,1
fear, anger,,, fear,, sadness,,, negative, positive,mug,1
negative, anger,,, fear,, sadness,,, negative, positive,mug,1
positive, anger,,, fear,, sadness,,, negative, positive,mug,1
sadness, anger,,, fear,, sadness,,, negative, positive,mug,1
anger, anger,,, fear,, sadness,, trust, negative, positive,lace,1
fear, anger,,, fear,, sadness,, trust, negative, positive,lace,1
negative, anger,,, fear,, sadness,, trust, negative, positive,lace,1
positive, anger,,, fear,, sadness,, trust, negative, positive,lace,1
sadness, anger,,, fear,, sadness,, trust, negative, positive,lace,1
trust, anger,,, fear,, sadness,, trust, negative, positive,lace,1
anger, anger,,, fear, joy,,, trust,, positive,legalized,1
anger, anger,,, fear, joy,,, trust,, positive,mighty,1
fear, anger,,, fear, joy,,, trust,, positive,legalized,1
fear, anger,,, fear, joy,,, trust,, positive,mighty,1
joy, anger,,, fear, joy,,, trust,, positive,legalized,1
joy, anger,,, fear, joy,,, trust,, positive,mighty,1
positive, anger,,, fear, joy,,, trust,, positive,legalized,1
positive, anger,,, fear, joy,,, trust,, positive,mighty,1
trust, anger,,, fear, joy,,, trust,, positive,legalized,1
trust, anger,,, fear, joy,,, trust,, positive,mighty,1
anger, anger,,, fear, joy, sadness,, trust, negative, positive,endless,1
fear, anger,,, fear, joy, sadness,, trust, negative, positive,endless,1
joy, anger,,, fear, joy, sadness,, trust, negative, positive,endless,1
negative, anger,,, fear, joy, sadness,, trust, negative, positive,endless,1
positive, anger,,, fear, joy, sadness,, trust, negative, positive,endless,1
sadness, anger,,, fear, joy, sadness,, trust, negative, positive,endless,1
trust, anger,,, fear, joy, sadness,, trust, negative, positive,endless,1
anger, anger,,, fear, joy, sadness, surprise,, negative, positive,outburst,1
fear, anger,,, fear, joy, sadness, surprise,, negative, positive,outburst,1
joy, anger,,, fear, joy, sadness, surprise,, negative, positive,outburst,1
negative, anger,,, fear, joy, sadness, surprise,, negative, positive,outburst,1
positive, anger,,, fear, joy, sadness, surprise,, negative, positive,outburst,1
sadness, anger,,, fear, joy, sadness, surprise,, negative, positive,outburst,1
surprise, anger,,, fear, joy, sadness, surprise,, negative, positive,outburst,1
anger, anger,, disgust,,,,,,,,claimant,1
anger, anger,, disgust,,,,,,,,indecency,1
anger, anger,, disgust,,,,,,,,stalemate,1
disgust, anger,, disgust,,,,,,,,claimant,1
disgust, anger,, disgust,,,,,,,,indecency,1
disgust, anger,, disgust,,,,,,,,stalemate,1
anger, anger,, disgust,,,,, trust,, positive,dame,1
disgust, anger,, disgust,,,,, trust,, positive,dame,1
positive, anger,, disgust,,,,, trust,, positive,dame,1
trust, anger,, disgust,,,,, trust,, positive,dame,1
anger, anger,, disgust,,,,,, negative,,accusation,1
anger, anger,, disgust,,,,,, negative,,actionable,1
anger, anger,, disgust,,,,,, negative,,aggravation,1
anger, anger,, disgust,,,,,, negative,,alienate,1
anger, anger,, disgust,,,,,, negative,,angry,1
anger, anger,, disgust,,,,,, negative,,annoy,1
anger, anger,, disgust,,,,,, negative,,annoyance,1
anger, anger,, disgust,,,,,, negative,,antagonistic,1
anger, anger,, disgust,,,,,, negative,,antipathy,1
anger, anger,, disgust,,,,,, negative,,arrogant,1
anger, anger,, disgust,,,,,, negative,,asshole,1
anger, anger,, disgust,,,,,, negative,,atrocious,1
anger, anger,, disgust,,,,,, negative,,avarice,1
anger, anger,, disgust,,,,,, negative,,bickering,1
anger, anger,, disgust,,,,,, negative,,bile,1
anger, anger,, disgust,,,,,, negative,,blame,1
anger, anger,, disgust,,,,,, negative,,blasphemous,1
anger, anger,, disgust,,,,,, negative,,blatant,1
anger, anger,, disgust,,,,,, negative,,bogus,1
anger, anger,, disgust,,,,,, negative,,bummer,1
anger, anger,, disgust,,,,,, negative,,cacophony,1
anger, anger,, disgust,,,,,, negative,,cad,1
anger, anger,, disgust,,,,,, negative,,callous,1
anger, anger,, disgust,,,,,, negative,,canker,1
anger, anger,, disgust,,,,,, negative,,carelessness,1
anger, anger,, disgust,,,,,, negative,,cheat,1
anger, anger,, disgust,,,,,, negative,,contemptible,1
anger, anger,, disgust,,,,,, negative,,coop,1
anger, anger,, disgust,,,,,, negative,,copycat,1
anger, anger,, disgust,,,,,, negative,,cursing,1
anger, anger,, disgust,,,,,, negative,,dabbling,1
anger, anger,, disgust,,,,,, negative,,damn,1
anger, anger,, disgust,,,,,, negative,,defraud,1
